"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"143","RT @JoyAnnReid: Riddle me this: why does Steve Mnuchin need to have control of a $500 billion slush fund where no one knows who he makes lo…",FALSE,0,NA,2020-03-24 10:05:34,FALSE,NA,"1242392101649879040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TamiEntabi",3053,TRUE,FALSE,NA,NA
"144","RT @Zahr_Bloom: Trump: ""me ha costado miles de millones de dólares convertirme en presidente"" - justo lo que el mundo está deseando escucha…",FALSE,0,NA,2020-03-24 10:05:34,FALSE,NA,"1242392101117202432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","josesur",183,TRUE,FALSE,NA,NA
"145","RT @Bokl: جين جيناي مسئولة في غوغل تم تصويرها سرا تقول بأنه يتم حاليا تعديل وتدريب لوغاريتمات محرك البحث خاصتهم لتفادي فوز ترامب كما حدث في…",FALSE,0,NA,2020-03-24 10:05:33,FALSE,NA,"1242392098726281216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bandargov500",75,TRUE,FALSE,NA,NA
"146","RT @JoyAnnReid: Riddle me this: why does Steve Mnuchin need to have control of a $500 billion slush fund where no one knows who he makes lo…",FALSE,0,NA,2020-03-24 10:05:28,FALSE,NA,"1242392076106584064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Victoria_Laurie",3053,TRUE,FALSE,NA,NA
"147","RT @Amy_Siskind: Dear Media,
You all gave Trump billions worth of free media in the lead up to the 2016 election - a major factor in his vi…",FALSE,0,NA,2020-03-24 10:05:27,FALSE,NA,"1242392073967292422",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jj_jmm_jjmm",1702,TRUE,FALSE,NA,NA
"148","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:05:20,FALSE,NA,"1242392043021885440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SonoftheKGC",6109,TRUE,FALSE,NA,NA
"149","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:05:19,FALSE,NA,"1242392039267934208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mybross75",6109,TRUE,FALSE,NA,NA
"150","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:05:18,FALSE,NA,"1242392034738089987",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","king_bjnellis",6109,TRUE,FALSE,NA,NA
"151","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:05:17,FALSE,NA,"1242392029587542017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","57Delmar",6109,TRUE,FALSE,NA,NA
"152","RT @thebradfordfile: ARE YOU FREAKING KIDDING?

Nancy Pelosi is trying to steal the presidential election. She wants guarantees against ""re…",FALSE,0,NA,2020-03-24 10:05:11,FALSE,NA,"1242392004497215488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Deplorable4Trum",6109,TRUE,FALSE,NA,NA
